REFERENCE_YEAR,DISTRICT_NAME,DISTRICT_ID,TALUKA_NAME,TALUKA_ID,RICE,WHEAT,JOWARR,BAJRA,BARLEY/_Missing,MAIZE,RAGI,OTHR_CEREALS,GRAM,TUR,MUNG,UDID,MASOOR,OTR_PULSES,SUGARCANE,OTHER_SPICES/_Missing,COTTON/_Missing,MESTA/_Missing,LINSEED_JAWAS,GROUNDNUTS,SUNFLOWER,SESAMUM/_Missing,SOYABEAN,OTR_OILSEEDS,TOBACCO/_Missing,MEDICINAL/_Missing,RAGI/_Missing,MASOOR/_Missing,LINSEED_JAWAS/_Missing,RICE/_Missing,WHEAT/_Missing,MAIZE/_Missing
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,6831,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Shrirampur,4205,0,,2269,5929,.,15213,,30,2952,150,4,0,,6,678339,.,.,.,,170,8,.,29355,0,.,.,.,.,.,,.,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
2011-12,Ahmadnagar,522,Nevasa,4206,0,22487,9005,16745,.,9984,,14,3283,1363,42,1,,10,2308596,.,.,.,,72,16,.,5449,35,.,.,.,.,.,,,
